,diarynum,entry_year,entry_id,text,0,1,2,entry_type
354,340.0,1943.0,86584,"[Далее в дневнике записи об эссе Поля Валери, увлечение которым сохранится на долгие годы. ]",0.1363009,-0.51817197,-0.3904326,3
355,351.0,1990.0,88643,На заборе наклеен плакатик со словами «Хайль Гитлер» и несколько машинописных страничек с манифестом или декларацией – не знаю как назвать.,0.14240047,-0.3948478,-0.26635498,5
356,361.0,1984.0,90751,Начала читать эссе Лидии Яковлевны Гинзбург о блокаде.,0.20778002,-0.7093641,-0.51530105,3
357,361.0,1996.0,91859,"Байки, эссе, анекдоты, матерок, слёзные истории — весь этот мутный поток обрушился на нас.",0.12923653,-0.4598537,-0.34368128,3
358,361.0,1996.0,91932,"Почему-то до сих пор все упираются в это эссе, как скаковая лошадь в невзятый барьер.",0.119564235,-0.3896188,-0.2916096,5
359,362.0,1904.0,92070,"В отрядной (гарнизонной) церкви был торжественно прочитан манифест по поводу начала войны, состоялось молебствие и парад войск, потом наместник присутствовал на панихиде по павшим в бою воинам, которые служили на броненосце «Петропавловск».",0.027709683,-0.064811446,-0.13929757,1
360,362.0,1904.0,92068,"Она вышла в виде бюллетеня (вместо большого листа, печатавшегося мелким шрифтом) и содержит лишь царский манифест о начале войны, приказы наместника: 1) призывающий всех воинов к спокойной и дружной защите крепости и 2) о том, что на основании высочайшего повеления, сообщенного наместнику 25 января (7 февраля) военным министром по телеграфу, крепость Порт-Артур объявляется с 27 января (9 февраля) в осадном, а крепость Владивосток и район Китайской Восточной дороги на военном положении.",0.095792346,-0.27736866,-0.22437747,6
361,364.0,1957.0,182167,"В первый период Москва больше присутствовала, чем участвовала в Фестивале Кордоны милиции, отделяющей толпу от «inostrancov» во время шествий и манифестации, ещё удерживали порядок (в скобках стоит добавить, что советская милиция в противоположность, например, польской пользуется среди населения большим авторитетом, между прочим, благодаря своему в высшей степени правильному поведению).",0.019313555,-0.2986296,-0.34097832,8
362,364.0,1964.0,182291,"Он подписал знаменитый манифест с призывом дезертировать из армии; манифест призывал молодых французов дезертировать или уклоняться от военной службы, чтобы не воевать против алжирского народа.",-0.037043452,-0.277293,-0.39248496,2
363,367.0,1938.0,93292,"Этот вместе с друзьями задумал писать манифест ко «всему прогрессивному человечеству», желая выразить в нем взгляды на жизнь и «надежды и чаяния» молодежи нашей, призывая заграничную молодежь сплотиться.",-0.036706295,-0.33380148,-0.43527213,2
364,367.0,1938.0,93292,Этот «манифест» будет послан Иосифу Висс.,0.18800268,-0.29932922,-0.1158157,4
365,372.0,1947.0,95250,"статью, Тушкан читает Коммунистический манифест, Костя пишет воспоминания.",0.5266075,-0.826118,-0.2797694,0
366,374.0,1908.0,95944,"Военный министр полагает, что на основании манифеста о веротерпимости законодательство должно идти навстречу уравнению прав.",0.12858602,-0.25101516,-0.15673941,4
367,374.0,1909.0,96046,"Когда П. М. Кауфман был еще министром Народного Просвещения, к нему обратился Ю. Карцев с просьбой передать ему «Московские Ведомости»; в ответном письме Карцеву П. М. Кауфман высказался, что раз манифест 17 октября есть, его надо держаться, и всякие нападки справа на дарованное государем новое устройство столь же революционны, как и нападки слева.",0.1270752,-0.29876894,-0.2006281,4
368,374.0,1909.0,96069,Витте (а его брат «Котик» близок с графиней Витте) и что он составлял манифест 17 октября и потом вошел в кабинет Горемыкина в качестве обер-прокурора святейшего синода.,0.20656978,-0.2773945,-0.06916038,4
369,374.0,1909.0,96095,"Мезенцева, которому дал вновь командировку в Новочеркасск для доследования дела о беспорядках в Новочеркасской полиции и, кстати, для попытки найти в областной типографии черновик манифеста кадетской партии, который появился в 1905 г. за подписью войскового наказного атама кн.",0.11046272,-0.29568115,-0.22048287,4
370,374.0,1909.0,96095,"Одоевского-Маслова; из письма ко мне князя видно, что он подписи не делал, а манифест ему подсовывал Добрынин<com id=""1456054611494""/>.",0.15687965,-0.32228336,-0.1805228,4
371,395.0,1907.0,103563,"Значит, «освободительный манифест» их не коснулся.",0.017217841,-0.37358776,-0.40434396,2
372,408.0,1914.0,105879,"Чем объяснить этот странный «манифест», обещающий Польше величайшие права?",-0.18878563,-0.3660886,-0.61280257,2
373,408.0,1914.0,105879,"Или это вынужденная мера, вызванная испугом, как и манифест 17-го Октября?",-0.061086044,-0.33754197,-0.46537203,2
374,408.0,1914.0,105882,"Думаю, что пора прекратить эту опасную игру и довольно уже у нас манифестов Вел[икого] Кн[язя] Николая Николаевича и всякой газетной чепухи на эту тему.",0.10298621,-0.3331601,-0.26318896,4
375,424.0,1918.0,126630,"Кстати, футуристы выпустили 1 номер «Газеты футуристов» с манифестами и декретами.",0.29727387,-0.42502585,-0.07454626,4
376,431.0,1990.0,109909,(В доме Светланы Мельниковой в Царицыне Ерофеевым было написано эссе о Василии Розанове.),0.29088798,-0.6596448,-0.351654,0
377,434.0,1968.0,110704,"Кто-то выразился:    
— Эпоха, которая началась в 1848 году Коммунистическим манифестом, теперь закончилась.",0.036355954,-0.26723814,-0.2938511,6
378,446.0,1917.0,116996,"Ну, ни о каких манифестах очевидно не может быть и речи.",0.03394956,-0.39492744,-0.40222758,2
379,461.0,1980.0,125821,"Думаю об этом, прочитав в «Time» эссе об ageism (современное презрение к старости).",0.18185352,-0.57578707,-0.39323074,3
380,464.0,1982.0,128621,"Хотя это не единственное впечатление от книги, она необычайно умна и тонка, рассуждения в духе эссе, новеллы, сценки — превосходно!",-0.15146783,-0.53568923,-0.6850635,2
381,464.0,1982.0,128624,"В Австрии — Хоффмансталь, Рильке, Георге, С. Цвайг — великолепный мастер, люблю его во всех проявлениях — новеллах, романе, эссе.",0.14784461,-0.48758945,-0.34660327,3
382,464.0,1982.0,128624,"Его жену С. де Бовуар недавно прочел, ее страшную и мудрую повесть-эссе о смерти ее матери («Очень легкая смерть»).",0.17435782,-0.42189068,-0.24880685,3
383,464.0,1982.0,128624,"Индия — там я знаю лишь Нарайана, великолепного эссеиста и новеллиста.",0.121691816,-0.39451444,-0.29326564,5
384,464.0,1986.0,128763,"Что ж, это спектакль-лозунг, программа, манифест, агитка в высшем смысле: агитация за правду.",-0.061272185,-0.32921782,-0.4594233,2
385,464.0,1987.0,128804,"Новый роман С, Есина «Временитель», о нем речь позже, стихи В. Соколова и Б. Слуцкого, деревенские рассказы Б. Екимова, новелла Андрея Битова, эссе Ф. Искандера, «мемуары» бывшего завгороно о советском абсурде в области образования и просвещения, о пустых вечерних школах, переполненных на бумаге, и всё министерство прекрасно знает, но для него важны только цифры вала, а дети — главное препятствие, как сказано недавно в КВН остроумными одесситами.",0.15143524,-0.48661736,-0.34112656,3
386,464.0,1987.0,128817,"Он хорошо говорит, провозглашает манифесты, треплется об интеллигентности, но сам далеко не интеллигент, прежде всего.",0.018462656,-0.35737383,-0.38969722,2
387,464.0,1987.0,128822,"Они активны, энергичны, изрыгают манифесты, истошно целуют родную землю, заходясь в эпилептических припадках, и, брызгая слюной, вопят о масонах-русофобах, оседлавших перестройку, переходя то и дело на прямой крик «Бей жидов!»    
Я уверен, что они завтра же готовы устроить погромы, а пока обходятся литературно-печатными погромами.",-0.1776063,-0.07636585,-0.41384685,1
388,464.0,1987.0,128825,"В чем-то авторы «манифесты» правы, у нас далеко не всё в порядке, но они могли сказать это со страниц нашей прессы, в публичных выступлениях, сказать честно и прямо (я много столь же откровенных слов слышал) и не только сказать, но и постараться изменить то, что им не нравится.",0.0015564546,-0.36936402,-0.41916576,2
389,464.0,1987.0,128827,Прочел блистательное эссе Набокова «Николай Гоголь».,0.3234475,-0.8856505,-0.678426,3
390,464.0,1988.0,128868,"В «Правде» опубликовано нечто, не статья, не материал, более чем редакционная передовая против «Советской России», против лигачевщины и неоконсерватизма, одним словом, против того подлого письма<com id=""1469301209433""/>, но даже авторша не названа, оно воспринято отнюдь не как читательское письмо, а как сознательный манифест противников перестройки.",-0.048570212,-0.3272328,-0.44373396,2
391,470.0,1944.0,436048,"Я прочитал им состав нового правительства, знают Берлинга и В. Василевскую<com id=""153777929514265""/>, читал декреты нового правительства, манифест к польскому народу.",-0.032214187,-0.24644981,-0.3629477,1
392,479.0,1914.0,134263,"Мужики внешне спокойны, а вот у баб заметна тревога: «Что, мил человек, всех наших мужиков погонят на войну или как?»    
В газетах опубликован Высочайший манифест.",0.0033309222,-0.28357828,-0.34859863,8
393,509.0,1967.0,193409,"Снова думал — не получилась: вышло что**-**то монографическое, а надо было написать эссе...    
И уже более определенно о том, что его, видимо, мучило и в чем признаться ему трудно:    
— Конечно, воспоминания молодости, ранние впечатления, но ведь когда начинаешь сейчас перечитывать, видишь у него много слабых стихов.",0.077546924,-0.40305415,-0.35670215,5
394,509.0,1968.0,193609,"Это обычное эссе... (и начал читать поэму...) Но почему это должно рифмоваться?» И снова начал развивать свое любимое: «Мне совершенно не нужна поэма о поэте, роман о художнике.",0.16364719,-0.5502658,-0.38903865,3
395,509.0,1969.0,193637,"Один из народовольцев, желая поднять крестьян на восстание, собирался сочинить манифест от имени царя с призывом к такому восстанию.",-0.05397944,-0.26261145,-0.40136424,1
396,523.0,1935.0,219045,"По существу, резолюция неизмеримо ниже манифеста базельского конгресса (1912 г.)",-0.0065683513,-0.17339584,-0.273288,1
397,526.0,1918.0,242201,На Украине переворот: по декрету Вильгельма сделался гетманом Скоропадский и провозгласил в своем манифесте восстановление всех старых порядков и законов.,-0.017203905,-0.24641664,-0.34451288,1
398,531.0,1921.0,204714,Написал манифест.,0.78879493,-0.9021997,0.13064761,0
399,539.0,1990.0,206275,Съезд заявил в своем манифесте о приоритете коллективной собственности в деревне и избрал знаменитого председателя колхоза Стародубцева руководителем Союза.,-0.011408224,-0.21629158,-0.31354675,1
400,543.0,1904.0,199995,"Утром в «Правительственном вестнике» появился манифест о войне; расхватывали номера, платя по 30-40 коп.",0.31124192,-0.43628928,-0.06458772,4
401,543.0,1904.0,200006,"По рукам ходит забавная пародия на манифест о войне, начинающаяся таким образом: «Мы, Божиего милостью и т. д.... царь Ходынский и Кишиневский, Полтавский и Харьковский, царь Эриванский» и т. д.",0.12437397,-0.30804563,-0.21248554,4
402,543.0,1904.0,200060,"Ходит маловероятный слух, что 6 декабря выйдет манифест о конституции.",0.09802844,-0.25681013,-0.20370245,4
403,543.0,1904.0,200063,"Дождались, наконец, манифеста — довольно туманного<com id=""148156709814118""/>, но все же подающего надежды на близость лучшего будущего.",0.023752956,-0.29860187,-0.33544508,8
404,543.0,1904.0,200064,"В газетах появилось «правительственное сообщение»... Видно, вчерашний манифест показался слишком многообещающим и потому из-под него поспешили высунуть кукиш.",0.15197541,-0.37978017,-0.23965286,4
405,543.0,1905.0,200078,"Пусть же он с доверием отнесется на деле, а не в манифесте, к нам».",0.032551516,-0.35066208,-0.36728114,8
406,543.0,1905.0,200078,"Вместо разумных мер для успокоения города сегодня выпалили манифестом: «признали мы за благо отменить в Петербурге градоначальство и учредить генерал-губернаторство »...    
Весьма мудро, но еще почти сто лет тому назад Крылов написал: «А вы, друзья, как ни садитесь, все в музыканты не годитесь!» К мудрому манифесту вышло и мудрое дополнение: бывший обер-полицеймейстер Москвы, недостреленный там Трепов<com id=""148156710214129""/> назначен генерал-губернатором.",0.06563267,-0.30883044,-0.29091907,6
407,543.0,1905.0,200090,"На 28 января ожидаем манифеста, которым будет нам «все» дано, что желаем... так будто бы выразился Трепов и Георгий Михайлович (великий князь).",0.1390652,-0.30739966,-0.19182387,4
408,543.0,1905.0,200090,"А пока, в ожидании манифеста, по городу распространяются неизвестно где напечатанные памфлеты и стихи на царя и царицу.",0.08387546,-0.29327098,-0.25388783,6
409,543.0,1905.0,200096,"Выпущен Высочайший манифест, по обычаю высокопарно надутый и приглашающий всех соединиться в молитвах за упокой души Сергея и высказывающий уверенность, что вся Россия разделяет скорбь царствующего дома.",0.020001613,-0.29317114,-0.3356962,8
410,543.0,1905.0,200132,"— Господа, манифест!",-0.14720327,0.060728624,-0.58763707,1
411,543.0,1905.0,200132,"Высочающий манифест!»    
Сегодня на улицах вывешены флаги, на углах у расклеенных манифестов толпятся кучи прохожих.",0.015936667,0.07611128,-0.038693722,1
412,543.0,1905.0,200132,"Говорят, что сегодня Николай приезжает из Петергофа в Зимний дворец, и что манифест этот дело рук Витте, который читал несчастному императору чуть ли не целые сутки историю французской революции с российскими комментариями.",0.17115001,-0.33510044,-0.17225422,4
413,543.0,1905.0,200132,"Затем — только что появился на улицах манифест — на углу Литейного и Невского остановился какой-то субъект и, собрав вокруг себя значительную толпу, начал говорить, что «Нет, теперь уж этого нам не нужно!",0.19491966,-0.37997508,-0.18055215,4
414,543.0,1905.0,200132,"Манифест смеет позорить!»    
Оказалось, что какой-то субъект, прочтя прибитый к стене манифест, обругал его, за что едва не поплатился боками и должен был удирать во всю прыть.",0.13939086,-0.37690377,-0.253934,4
415,543.0,1905.0,200132,Вот вам и манифест!» слышались негодующие голоса.,-0.10338312,0.044498798,-0.42006645,1
416,543.0,1905.0,200134,"Затем — через руки его проходят телеграммы со всей России, даже те, что не попадают потом, благодаря цензуре, в газеты — и он говорит, что содержание их ужасно: манифест принят везде восторженно, во всех городах устраивали радостные митинги, и почти везде опять выступили ступили на сцену против них нагайки и залпы.",-0.17205906,-0.071917675,-0.40405738,1
417,543.0,1905.0,200134,"Подобные же свалки с выстрелами, а также беспричинные паники, от которых в хаосе неслись, как безумные, в общем потоке, давя и сшибая все на пути своем, извозчики, пешеходы, дамы и сами манифестанты, происходили во многих местах; сильнейшие, повторяю, беспричинные, паники были у Полицейского моста и на углу Загородного и Лештукова переулка.",-0.1634314,-0.065011054,-0.38868532,1
418,543.0,1905.0,200134,"Представители периодической печати собрались к Витте и указали ему, что манифестом дарована свобода слова, но не печати; Витте ответил, что в настоящее время она еще невозможна, благодаря анархии; тогда ему заявили, что газеты не будут выходить совершенно... Нет их и сегодня.",0.019442847,-0.32007867,-0.35822332,8
419,543.0,1905.0,200134,"На улицах сегодня расклеено воззвание к благоразумию общества; указывая на полную невозможность мгновенно пересоздать законы, оно призывает к порядку и снова обещает все действующие пока законы и постановления применять согласно манифесту.",-0.09866081,-0.23209517,-0.4309614,1
420,543.0,1905.0,200146,"Заводы стоят, железные дороги тоже; из газет вышли только «Правительственный вестник» с новым манифестом о крестьянах и о сложении с них с 1 января 1907 г. выкупных платежей... опять опозданьице!",0.08463868,-0.27961564,-0.24120393,6
421,543.0,1905.0,200150,"Укорял Д. М. Бодиско за манифест «Священного патриотического союза», написанный исключительно для черного народа и содержащий скверную фразу, призывающую охранять самодержавие.",0.117849074,-0.30700967,-0.2204168,4
422,543.0,1905.0,200150,"Оправдывался, что не он писал манифест.",0.12110694,-0.36307442,-0.26574358,4
423,543.0,1905.0,200153,"Особо остроумного или интересного в нем нет ничего, и только на последней странице находится манифест 17-го октября с отпечатком на нем кровавой ладони и подписью: «генерал Трепов руку приложил».",0.14347257,-0.39518675,-0.26524192,5
424,543.0,1905.0,200159,"Из министров вреднейший — Дурново: все распоряжения, все действия его уничтожают по частям манифест 17 октября.",-0.09615862,-0.21511827,-0.41579646,1
425,543.0,1905.0,200169,"Огромная масса общества уже струсила и под влиянием забастовок и рабочих манифестов пошла на попятный; то и дело слышишь всюду нападки на революцию, уже именуемую «безобразием».",-0.1011491,-0.015533446,-0.27287883,1
426,543.0,1906.0,200179,"Разумеется, ни одно государство не потерпело бы ни баррикад на улицах, ни «манифестов» вроде выпущенного рабочими, но ни одно государство и не истребляло бы так бессмысленно-жестоко людей, как у нас, и не надругивалось бы со своей стороны над своими же законами.",0.019290019,-0.38499945,-0.41121224,2
427,544.0,1935.0,197868,"А «внепартийные социалисты» даже поговаривали, что можно ждать манифеста об уступках, как это было в октябре 1905 года... Любопытно было наблюдать эту возню: бегают, шушукаются, оглядываются, посмеиваются и опять говорят, говорят... Любопытно, что на заводах этого не видно было.",0.07607318,-0.35629302,-0.31806335,7
428,544.0,1987.0,198423,"В известном обращении ЦК «К советскому народу», которое я назвал коммунистическим манифестом современности, есть такое положение: «30 лет наша страна боролась в единоборстве с мировым империализмом...» именно одному из периодов этого единоборства я посвятил пятый том своей «Истории Великого Октября», — и так давно уж назвал его: «Единоборство Советской власти с мировым империализмом.",-0.05349274,-0.3071093,-0.43421647,2
429,555.0,1917.0,185181,В два часа дня на позиции чтение манифеста об отречении от престола государя императора Н. А. и о вступлении на престол великого князя Михаил Александровича.,0.21098737,-0.25540146,-0.042983525,4
430,559.0,1991.0,186915,"Когда я сейчас вижу все эти издания в подземных переходах, в том числе манифесты сексуальных меньшинств; когда в Доме кино на премьере фильма под названием «Бля» идет распродажа презервативов, я тоскую по пуританским временам!",0.15739882,-0.43891168,-0.28768203,3
431,559.0,1992.0,186976,"Стихи кажутся мне замечательными, эссе — превосходными... Говорят, он наложил на себя руки.",0.09418466,-0.44959468,-0.37753674,5
432,559.0,1995.0,187159,Читала мое «эссе» (или как назвать?),0.2332049,-0.47047633,-0.21539839,0
433,577.0,1905.0,252186,"Так как Императорский манифест о заключении мира на этой неделе обнародован, то нет причины нам более совершать богослужение без звона из опасения японских фанатиков.",0.022175098,-0.2983966,-0.33723956,8
434,577.0,1901.0,252664,"Объяснил, вдобавок перевел им словесно и манифест о сем Святейшего Синода, когда были в библиотеке.",0.13396297,-0.2799958,-0.1746335,4
435,578.0,1917.0,223330,"Под давлением Совета, Керенского и, к несчастию, также Альбера Тома, Милюков решился сообщить союзным правительствам манифест, изданный 9 апреля, в котором русскому народу излагается взгляд правительства свободной России на цели войны и который резюмируется пресловутой формулой: «ни аннексий, ни контрибуций».",-0.022660084,-0.24259572,-0.34825313,1
436,578.0,1917.0,223330,"Но он добавил еще объяснительное примечание, которое в умышленно неопределенном расплывчатом стиле исправляет, по возможности, выводы манифеста.",0.037182648,-0.31913337,-0.33556983,8
437,578.0,1917.0,223330,Окою двух часов манифестации становятся более серьезными.,-0.06908333,-0.08739394,-0.28670278,1
438,578.0,1917.0,223330,"Совет как будто верит этому, ибо он поспешно рассылает распоряжение прекратить манифестации.",-0.07753177,-0.23701097,-0.40998262,1
439,578.0,1917.0,223297,"Новый манифест *Совета*, который обращается на этот раз к «народам всего мира».",0.109275766,-0.34108263,-0.26184785,4
440,578.0,1917.0,223289,"Я тотчас отправляюсь к Милюкову и говорю ему буквально вот что:    
— После наших последних бесед я не был удивлен выражениями, в которых обнародованный сегодня утром манифест говорит о войне; я тем не менее возмущен ими.",0.13428943,-0.3871301,-0.27003935,5
441,578.0,1917.0,223289,"Подыскивая свои выражения, он возражает мне, что манифест предназначен специально для русского народа, что, впрочем, политическое красноречие, пользуется теперь гораздо более умеренным словарем, чем в 1792 и 1870 гг.",-0.022059519,-0.33474472,-0.41920903,2
442,578.0,1917.0,223287,"Милюков говорит мне, что он вчера говорил со своими коллегами о формуле, которую надо будет включить в ближайший манифест Временного Правительства, относительно продолжения войны и сохранения союзов.",0.05666093,-0.32288608,-0.31423596,7
443,578.0,1917.0,223287,Теперь приготовьте мне поскорей манифест в этом смысле».,0.08806138,-0.35555422,-0.30214107,7
444,578.0,1917.0,223287,"— Увы, я боюсь, что события скоро докажут, что вы правы.. Вычеркнувши имя своего сына в манифесте, который вы ему приготовили, он бросил Россию в страшную авантюру.",0.042543598,-0.351166,-0.35551107,8
445,578.0,1916.0,223229,"Как мне сообщил Покровский еще 16-го текущего месяца, император обращается сегодня с манифестом к своим сухопутным и морским войскам, чтоб возвестить им, что Германия предлагает мир, и чтоб еще раз подтвердить свое решение продолжать войну до полной победы.",0.057238575,-0.3298128,-0.31933555,7
446,578.0,1916.0,223229,"«Час мира еще не наступил, — говорит он в манифесте.",0.03766865,-0.36443073,-0.37247643,8
447,578.0,1916.0,223224,"Его величество решил не позволять больше сомневаться в его воле, которая вам известна; император дал мне на этот счет самые категорические инструкции; он даже поручил мне представить ему без замедления проект манифеста, оповещающего армию о том, что Германия просит мира.",0.053935003,-0.32182464,-0.31679383,7
448,578.0,1916.0,223135,"Вот к чему мы приходим:    
Император был вполне согласен с Сазоновым в вопросах внешней политики, так же и в польском вопросе, так как император разделял его взгляды и даже поручил ему написать манифест к польскому народу.",0.029230485,-0.32923552,-0.35371312,8
449,578.0,1916.0,223129,"Его величество повелел в спешном порядке представить ему проект манифеста о провозглашении польской независимости, и мне поручено его составить.",0.13914439,-0.2581923,-0.14829352,4
450,578.0,1916.0,223025,"Он издал торжественный манифест, лишавший своего брата права условного регентства, которое он ему даровал по случаю рождения наследника.",0.19594297,-0.25913435,-0.06823354,4
451,613.0,1975.0,177601,"В отделе редкой книги показали экземпляры первых изданий «Коммунистического манифеста», «Mein Kampf», личный альбом Риббентропа с фотографиями визита в Москву для заключения договора 23 августа 1939 г. Зафиксирован каждый шаг с момента приземления самолета в Москве и до доклада Гитлеру в Берлине, рентгеновские снимки черепа Гитлера с подлинником заключения медицинских экспертов и американской, и английской разведки об опознании и другие.",0.09815179,-0.28587362,-0.22853747,4
452,623.0,1918.0,263205,"Этот приказчик рассказывал нам, что сам читал манифест великого князя Михаила Александровича, в котором он объявляет, что становится во главе восставших, считает своим долгом избавить Россию от большевиков и собрать Земский собор для установления образа правления<com id=""1501232328439""/>.",0.13239425,-0.29929027,-0.1938032,4
453,630.0,1926.0,245441,"Его эссе о гуманизме, правда существующее пока в предварительном виде, опирается на плодотворную постановку вопроса: как случилось, что французская интеллигенция, авангард великой революции, уже вскоре после 1792 года не смогла отстоять своих позиций и стала инструментом буржуазии?",-0.036483448,-0.3146915,-0.42043337,2
454,631.0,1982.0,332542,"Нам было тепло, хорошо, у нас два фонарика, перед собой исписанные листки — у кого-то стихотворение, у кого рассказ, у кого-то эссе (про любовь, под названием «Восхитительная глупость»).",0.14370088,-0.4295623,-0.29683223,5
455,631.0,1990.0,332707,Работа: 1) Написать эссе о «Пантеоне» (архив Н.Я.,0.3515895,-0.7357437,-0.37734747,0
456,631.0,1995.0,332962,Недавно прочел эссе А. Терехова «Страсть» — о нашем футболе.,0.28544435,-0.672695,-0.3758876,0
457,676.0,1914.0,413335,"Начались манифесты, но в слабом размере.",0.036046155,0.091730066,0.0026294922,1
458,680.0,1905.0,307395,"Когда ему прислали манифест бунтовщиков, он соглашался его напечатать, но только с тем, что будет его критиковать.",0.08190441,-0.339624,-0.29626125,6
459,680.0,1905.0,307395,"Если можно критиковать правительственные сообщения, то почему революционный манифест нельзя критиковать?",-0.15356447,-0.22605363,-0.48838112,1
460,680.0,1905.0,307395,"Теперь из министерства внутренних дел дали знать Суворину, что если он напечатает манифест, то будет отвечать по суду.<com id=""15084922691428""/>",0.072152585,-0.33378714,-0.30376053,7
461,680.0,1906.0,307402,"Он мне рассказывал, как Витте в декабре, когда вышел манифест рабочих, предупредил его по телефону, что если «Новое время» его напечатает, то будет тотчас же закрыто.",0.08758352,-0.33778152,-0.28733802,6
462,682.0,1904.0,202446,"Столыпин: в заседании министров, обсуждающих манифест, министр народного просвещения поднял два вопроса: 1) о награждении всех профессоров чином тайного советника и 2) 50 000 руб.",0.06980685,-0.17157227,-0.17001325,6
463,682.0,1904.0,202448,№ 64 «Гражданина» в оглавлении: «Всеподданнейший манифест».,0.68685526,-0.2996234,0.6620483,3
464,682.0,1907.0,202479,Во время министерства Витте газеты постоянно долбили это и все распоряжения правительства объявляли незаконными и нарушающими манифест 17 октября.,-0.09665099,-0.21707197,-0.4177873,1
465,682.0,1907.0,202479,Приказы и манифесты Совета Рабочих Депутатов печатали почти все газеты.,-0.054093044,-0.14220476,-0.30980465,1
466,682.0,1907.0,202503,"Огромная ошибка была издать манифест 17 октября, никого не предупредив; все губернаторы узнали из газет, когда они стали выходить.",0.07676612,-0.3032308,-0.27172717,6
467,682.0,1907.0,202503,"Уверяет, что Трепов показывал ему письмо Витте государю, в котором он говорит, что он отказывается от манифеста 17 октября, что это ошибка, что Россия не доросла до этого и надо вернуться назад.",0.14295843,-0.32619837,-0.20326205,4
468,682.0,1907.0,202509,"манифеста, <нрзб> чуть было не закрылась по распоряжению совета рабочих депутатов».",0.01283849,-0.09764844,-0.18647884,1
469,692.0,1911.0,338039,"    
### Воспоминания о манифесте 17 октября    
Сегодня знаменательный день — день годовщины октябрьского манифеста о свободах.",0.2299974,-0.16729873,0.062057327,4
470,692.0,1913.0,338236,"А, говоря о теперешнем царствовании, ни словом не упоминает о манифесте 12 октября и о I Государственной Думе.",0.07394681,-0.24079965,-0.22253074,6
471,692.0,1913.0,338284,"А ученицы-то все мечтали ныне о каком-то манифесте, который освободит их от переводных экзаменов по случаю юбилея!",0.103244215,-0.2710539,-0.20888813,4
472,856.0,1922.0,240372,"Интересовался его правами на престол, на что я ответил даже более утвердительно, чем сказано в манифесте Кирилла, который допускает предположение о спасении царской семьи и о том, жив ли и каково отношение к нему армии — Николай Николаевич.",0.13461018,-0.29293916,-0.18514548,4
473,856.0,1924.0,240399,"Есть слухи о том, что в Императорской семье идут обсуждения, как быть с последним манифестом — для меня несомненно, что семья должна высказаться.",0.057669826,-0.3087794,-0.3010934,6
474,867.0,1926.0,366676,Было внеочередное заседание моего политкружка на тему «Комм[унистический] манифест».,0.085708864,-0.0841987,-0.07482292,4
475,868.0,1903.0,422458,"Что государь показал ему полученное от Победоносцева письмо, в котором сообщалось мнение Синода и Победоносцева, что в храмах манифест *прочитан* *быть* *не* *может*.",0.14204197,-0.29133505,-0.17345282,4
476,868.0,1903.0,422458,"Государь этим очень озабочен и не знал, что делать, ибо и отменять манифест не приходится.",0.067178704,-0.34135687,-0.3165437,7
477,868.0,1903.0,422458,"По словам Муравьева, он посоветовал государю не настаивать на прочтении манифеста в церквах, но читать его там, где это можно будет по распоряжению местных властей.",0.13228744,-0.28269953,-0.17932594,4
478,868.0,1903.0,422458,"Государь сказал при этом, что Победоносцев сердится на него, ибо манифест написан без его участия.",0.15903705,-0.30105254,-0.15841994,4
479,868.0,1903.0,422458,"Затем Муравьев сказал мне, что манифест составлял Мещерский; что он затем был несколько<com id=""15359170161411""/> Плеве (который тоже был устранен от сего дела) и что манифест, кажется, носился Мещерским на просмотр к Витте.",0.16870102,-0.32685927,-0.1681726,4
